,Date,BO_conf,BN_conf,MM_conf,CF_conf,CD_conf,CI_conf,DO_conf,GM_conf,IR_conf,LA_conf,MD_conf,NL_conf,NE_conf,PH_conf,RU_conf,KR,TW_conf,TZ_conf,US_conf,AE_conf,GB_conf,VN_conf,AF_conf,AL_conf,DZ_conf,AD_conf,AO_conf,AR_conf,AM_conf,AU_conf,AT_conf,AZ_conf,BH_conf,BD_conf,BY_conf,BE_conf,BZ_conf,BJ_conf,BT_conf,BA_conf,BW_conf,BR_conf,BG_conf,BF_conf,CV_conf,KH_conf,CM_conf,CA_conf,TD_conf,CL_conf,CN_conf,CO_conf,CR_conf,HR_conf,CY_conf,CZ_conf,DK_conf,EC_conf,EG_conf,SV_conf,GQ_conf,EE_conf,ET_conf,FJ_conf,FI_conf,FR_conf,GA_conf,GE_conf,DE_conf,GH_conf,GR_conf,GT_conf,GN_conf,HT_conf,HN_conf,HU_conf,IS_conf,IN_conf,ID_conf,IQ_conf,IE_conf,IL_conf,IT_conf,JM_conf,JP_conf,JO_conf,KZ_conf,KE_conf,KW_conf,KG_conf,LV_conf,LB_conf,LR_conf,LY_conf,LI_conf,LT_conf,LU_conf,MG_conf,MW_conf,MY_conf,MV_conf,ML_conf,MT_conf,MR_conf,MU_conf,MX_conf,MC_conf,MN_conf,ME_conf,MA_conf,MZ_conf,NP_conf,NZ_conf,NI_conf,NG_conf,MK_conf,NO_conf,OM_conf,PK_conf,PA_conf,PG_conf,PY_conf,PE_conf,PL_conf,PT_conf,QA_conf,RO_conf,RW_conf,SA_conf,RS_conf,SC_conf,SL_conf,SG_conf,SK_conf,SI_conf,ZA_conf,ES_conf,LK_conf,SR_conf,SE_conf,CH_conf,TH_conf,TL_conf,TG_conf,TT_conf,TN_conf,TR_conf,UG_conf,UA_conf,UY_conf,UZ_conf,YE_conf,ZM_conf,ZW_conf,AD_roam,AE_roam,AF_roam,AL_roam,AM_roam,AO_roam,AR_roam,AT_roam,AU_roam,AZ_roam,BA_roam,BD_roam,BE_roam,BF_roam,BG_roam,BH_roam,BJ_roam,BN_roam,BO_roam,BR_roam,BT_roam,BW_roam,BY_roam,BZ_roam,CA_roam,CD_roam,CF_roam,CH_roam,CI_roam,CL_roam,CM_roam,CN_roam,CO_roam,CR_roam,CV_roam,CY_roam,CZ_roam,DE_roam,DK_roam,DO_roam,DZ_roam,EC_roam,EE_roam,EG_roam,ES_roam,ET_roam,FI_roam,FJ_roam,FR_roam,GA_roam,GB_roam,GE_roam,GH_roam,GM_roam,GN_roam,GQ_roam,GR_roam,GT_roam,HN_roam,HR_roam,HT_roam,HU_roam,ID_roam,IE_roam,IL_roam,IN_roam,IQ_roam,IR_roam,IS_roam,IT_roam,JM_roam,JO_roam,JP_roam,KE_roam,KG_roam,KH_roam,KW_roam,KZ_roam,LA_roam,LB_roam,LI_roam,LK_roam,LR_roam,LT_roam,LU_roam,LV_roam,LY_roam,MA_roam,MC_roam,MD_roam,ME_roam,MG_roam,MK_roam,ML_roam,MM_roam,MN_roam,MR_roam,MT_roam,MU_roam,MV_roam,MW_roam,MX_roam,MY_roam,MZ_roam,NE_roam,NG_roam,NI_roam,NL_roam,NO_roam,NP_roam,NZ_roam,OM_roam,PA_roam,PE_roam,PG_roam,PH_roam,PK_roam,PL_roam,PT_roam,PY_roam,QA_roam,RO_roam,RS_roam,RU_roam,RW_roam,SA_roam,SC_roam,SE_roam,SG_roam,SI_roam,SK_roam,SL_roam,SR_roam,SV_roam,TD_roam,TG_roam,TH_roam,TL_roam,TN_roam,TR_roam,TT_roam,TW_roam,TZ_roam,UA_roam,UG_roam,US_roam,UY_roam,UZ_roam,VN_roam,YE_roam,ZA_roam,ZM_roam,ZW_roam,target
85,2020-04-16,44,0,11,0,13,16,141,0,1606,0,105,1067,0,207,3448,22,0,6,31242,460,4662,1,56,24,108,0,0,128,48,22,140,30,29,341,476,1236,0,0,0,57,2,2105,53,4,0,0,148,2600,4,534,47,128,16,50,20,217,198,367,168,5,0,34,7,1,132,12490,0,42,2945,5,15,16,34,0,7,73,12,1108,380,19,724,257,3786,18,526,1,107,9,119,17,9,5,0,1,0,37,71,1,0,110,3,23,13,0,0,450,0,1,15,259,2,0,15,0,35,107,156,109,536,177,5,13,1016,336,750,392,491,2,518,445,0,2,728,114,20,99,7304,0,0,613,396,29,10,0,0,42,4801,0,397,10,47,0,0,0,0,0,3,0,0,0,0,9,38,0,0,0,6,0,0,6,0,0,0,0,0,0,3,0,14,0,0,3,0,0,0,109,0,0,0,0,22,21,6,0,0,0,3,0,0,0,0,0,6,0,38,0,0,0,0,0,0,3,0,0,0,0,43,0,0,0,0,0,0,12,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,0,0,0,18,0,0,0,0,0,0,8,18,0,9,0,0,6,0,0,22,0,3,0,6,3,0,3,0,0,0,0,0,12,0,0,0,0,9,0,0,0,114,3,0,64,0,0,0,0,12.0
86,2020-04-17,24,0,3,0,20,34,371,0,1499,0,110,1236,43,218,4070,22,0,53,32114,477,5624,0,66,21,150,23,0,98,42,60,119,57,40,266,575,1329,0,0,0,47,0,3257,46,11,0,0,0,2005,0,445,357,206,7,23,15,116,194,225,171,13,28,25,4,0,120,2009,28,22,3699,0,17,18,39,2,16,111,15,922,407,48,709,224,3493,0,1161,5,144,12,134,23,7,5,17,0,0,21,36,6,1,69,3,0,10,0,0,578,1,0,0,281,3,14,8,0,51,36,41,50,106,265,0,25,998,461,181,560,360,5,762,372,0,11,623,72,36,178,5891,6,0,676,346,28,0,2,0,42,4353,1,501,0,56,0,4,1,0,12,0,0,0,0,0,6,69,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,186,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,3,0,3,0,0,174,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,22,0,0,0,10,54,0,0,0,0,16,0,0,3,0,35,0,0,3,0,0,0,0,0,0,0,28,0,0,0,0,16,0,0,0,91,6,0,110,0,0,0,0,16.0
87,2020-04-18,28,1,10,0,20,113,209,0,1374,0,114,1147,12,209,4785,18,3,0,32491,0,5545,0,27,9,116,8,5,89,47,46,76,33,33,306,0,1045,0,0,0,54,0,2976,32,8,2,0,21,1542,6,478,27,0,6,18,11,57,169,572,188,13,0,53,9,0,192,2,0,18,1945,193,11,21,41,1,15,71,6,1370,325,31,778,283,3491,20,509,6,69,16,93,17,30,4,0,0,0,90,57,3,0,54,7,45,4,0,1,622,0,0,4,121,1,1,13,0,49,53,99,111,613,194,0,3,931,363,663,345,351,1,1132,304,0,4,942,40,13,251,887,10,0,606,326,33,0,1,0,0,3783,-1,444,6,85,0,5,1,0,0,0,0,0,0,0,12,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,63,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,41,0,0,0,0,3,0,0,0,0,180,0,0,30,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,9,38,0,0,0,0,3,0,0,12,0,3,0,0,18,0,0,0,0,0,0,0,16,0,0,3,0,31,0,0,0,83,0,0,46,0,0,0,0,10.0
88,2020-04-19,27,1,13,0,20,46,345,1,1343,0,94,1070,9,172,6060,8,22,23,26612,479,5858,0,63,14,95,9,0,81,43,42,78,25,108,312,0,1313,0,0,0,17,5,1996,16,11,3,0,0,1277,0,358,18,353,5,39,6,140,143,446,112,11,0,16,3,0,102,4925,1,6,1842,208,0,22,61,3,15,82,11,1893,327,26,493,226,3047,10,501,4,61,8,164,48,15,1,15,2,2,59,13,1,0,84,17,8,1,0,3,764,0,1,1,170,4,0,9,1,85,37,42,86,710,63,0,4,1208,545,521,440,328,3,1088,324,0,5,596,72,13,124,6948,17,0,563,336,32,1,0,0,15,3977,0,343,9,75,0,4,0,0,30,0,0,0,3,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,4,0,0,78,0,0,0,0,3,36,0,0,0,0,0,0,3,9,0,0,0,0,30,0,3,0,7,0,0,0,0,0,0,3,15,0,0,9,0,16,0,7,0,0,115,0,0,3,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,24,0,0,0,0,9,0,0,25,6,0,0,0,27,0,3,0,0,10,3,0,12,0,0,0,0,6,0,3,0,0,0,0,0,22,0,0,3,0,12,0,0,0,111,3,0,41,0,0,0,0,5.0
89,2020-04-20,44,0,8,0,5,0,284,0,1294,0,76,750,0,200,4268,13,2,84,25517,484,4684,0,30,22,89,4,0,102,48,13,46,38,26,492,1485,1487,0,19,0,24,0,2089,35,5,6,0,146,2025,0,419,12,185,2,10,5,154,131,660,189,17,0,7,3,1,85,2382,11,8,1881,0,10,32,43,10,5,68,2,924,185,35,401,222,2256,50,0,8,176,11,80,14,12,4,8,0,0,28,8,0,0,36,17,22,4,0,0,511,0,1,4,191,0,0,9,0,38,18,78,144,70,194,0,2,697,306,657,567,190,0,1122,312,0,8,1426,12,5,142,1536,33,0,392,204,27,3,0,0,5,4674,1,261,18,62,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,3,6,0,110,0,0,0,0,0,41,0,0,7,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,3,0,0,123,0,0,34,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,3,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,101,3,0,52,0,0,0,0,8.0
90,2020-04-21,34,0,2,2,18,69,80,0,1297,0,66,729,9,140,5642,9,3,0,27539,490,4316,0,66,25,93,0,0,90,62,22,78,44,66,434,459,973,0,0,1,33,0,2336,46,19,1,0,0,1744,0,325,36,172,7,27,12,133,180,270,157,7,4,17,3,0,146,2775,36,6,1226,0,156,5,66,0,17,114,5,1541,375,28,388,229,2729,0,338,3,143,15,85,22,9,0,2,0,0,24,60,0,1,57,14,12,12,0,0,729,0,1,1,163,0,12,5,0,0,6,35,98,1147,191,0,0,1512,263,516,518,306,3,1147,260,0,7,1111,26,9,165,3968,6,0,545,119,19,1,2,1,0,4611,5,415,0,51,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,3,0,115,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,12,0,0,0,0,6,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,27,0,0,0,0,12,0,0,0,116,8,0,81,0,0,0,0,5.0
91,2020-04-22,11,0,2,0,9,36,256,0,1194,0,164,715,5,111,5236,11,1,30,28486,483,4466,0,84,25,99,6,1,113,72,7,52,38,54,390,558,933,0,0,0,26,2,2678,49,9,5,0,0,2261,0,464,15,207,12,42,6,99,217,452,169,12,1,7,2,0,115,-2188,10,8,2357,112,7,22,73,5,16,70,7,1290,283,29,631,556,3370,10,377,7,140,7,168,22,13,5,0,8,0,20,36,0,5,50,3,35,1,0,1,1043,0,1,2,237,2,2,6,0,208,28,147,106,511,163,1,5,1413,313,603,608,468,3,1141,254,0,11,1016,45,9,170,4211,20,0,682,205,15,0,2,0,25,3083,2,467,8,38,0,4,0,0,12,3,0,0,0,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,100,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,21,3,0,38,0,3,0,0,0,0,154,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,3,0,49,18,0,3,0,10,0,0,6,0,37,0,0,31,0,0,0,0,0,0,0,25,0,0,0,0,31,0,0,0,99,6,3,62,0,0,0,0,6.0
92,2020-04-23,94,0,16,2,18,52,243,0,1030,0,148,889,9,271,4774,14,1,0,28819,518,4608,0,103,29,97,0,0,291,50,10,77,30,190,414,741,908,0,0,1,45,0,4279,73,7,9,0,171,1636,0,516,16,205,5,31,5,55,163,333,232,13,0,33,0,0,155,2323,1,9,2481,0,55,68,101,10,9,116,4,1707,357,46,936,305,2646,24,856,2,154,17,151,19,17,6,0,1,0,28,11,0,10,71,22,16,1,0,2,1089,0,1,1,122,5,3,5,1,108,41,63,102,1079,345,0,0,1664,342,371,623,386,1,1158,132,0,3,1037,81,13,318,4635,38,0,751,228,13,0,0,0,9,3116,11,578,14,42,0,2,0,0,6,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,79,0,0,0,0,0,46,0,0,0,0,0,0,3,0,0,0,6,0,34,0,9,0,0,3,3,0,0,0,0,0,39,0,0,21,0,3,0,3,0,0,150,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,36,0,0,0,0,0,0,0,17,0,0,0,3,4,0,0,0,0,0,0,3,12,0,0,0,0,20,0,0,0,93,3,0,90,0,0,0,0,4.0
93,2020-04-24,104,0,5,0,17,73,206,0,1168,0,184,808,10,211,5849,10,1,15,36188,525,5394,2,72,15,120,8,0,172,73,15,69,44,301,503,751,1496,0,0,0,8,0,4007,137,13,6,0,96,1620,7,494,15,320,1,28,9,86,137,11536,201,24,130,13,1,0,111,1649,5,19,1870,125,27,46,92,0,72,159,0,1453,436,31,577,255,3021,31,461,4,193,16,215,34,6,8,16,1,0,12,30,1,0,88,21,16,2,0,0,1239,0,1,3,190,19,1,5,0,114,26,62,74,785,172,0,10,734,381,444,761,321,22,1172,207,0,18,897,35,7,267,-10034,52,0,812,181,68,1,2,0,4,3122,1,477,6,46,0,8,1,0,12,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,166,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,6,27,0,0,0,3,0,0,163,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,43,0,0,0,0,3,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,17,0,0,0,99,4,0,59,0,0,0,0,2.0
94,2020-04-25,59,0,2,0,22,0,177,0,1134,0,194,655,3,102,5966,10,1,0,32796,532,4929,0,112,34,129,7,0,173,81,17,77,25,70,309,817,1032,0,0,0,65,0,5281,13,0,2,0,88,1452,6,552,10,261,6,7,6,79,235,0,227,0,44,30,5,0,80,1692,4,12,1514,0,16,43,42,0,36,0,1,1753,396,55,377,240,2357,17,402,3,119,7,278,0,20,8,3,0,0,16,16,1,0,51,48,45,1,0,0,970,0,0,1,139,5,0,9,1,87,41,36,115,783,200,0,5,3683,381,595,833,218,7,1197,296,0,0,618,13,15,141,2915,40,0,610,217,0,0,6,0,17,2861,0,478,33,58,0,0,2,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,3,0,66,0,0,0,0,0,28,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,32,0,0,0,0,0,0,174,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,42,0,0,0,0,6,0,0,17,0,0,0,9,24,0,3,0,0,0,0,0,6,0,0,0,0,28,0,0,0,108,10,0,34,0,0,0,0,4.0
95,2020-04-26,84,0,0,3,26,73,209,0,1153,0,104,656,12,285,6361,10,0,0,27631,536,4468,0,68,14,126,0,1,112,69,20,77,28,59,418,873,809,0,10,0,30,0,3776,53,3,16,0,103,1662,0,473,3,237,2,14,7,52,130,0,215,24,0,8,1,0,101,576,0,30,1257,271,11,27,0,2,0,57,2,1607,275,57,701,145,2324,45,210,3,116,12,183,17,8,3,4,0,1,12,12,1,1,38,37,19,0,0,1,835,0,1,1,168,6,3,-1,1,91,19,28,93,605,241,0,0,2186,344,472,929,401,8,1223,263,0,11,931,6,8,185,1729,63,0,463,167,15,0,2,0,10,2357,4,492,10,7,0,4,0,0,9,3,0,0,0,0,9,3,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,113,0,0,0,0,0,25,3,0,0,0,3,0,3,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,3,0,3,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,3,0,0,33,0,0,0,6,3,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,100,3,27,49,0,0,0,0,10.0
96,2020-04-27,64,0,0,0,17,14,158,0,991,0,73,400,5,198,6198,14,0,0,22412,490,4311,0,172,10,135,5,1,111,62,7,49,33,76,497,826,553,0,0,0,49,0,4346,63,3,3,0,84,1583,0,482,6,218,2,9,5,41,123,521,248,25,0,4,1,0,119,3743,35,11,988,0,17,30,167,2,34,83,0,1561,214,27,386,112,1739,14,712,2,118,8,213,13,6,3,0,0,0,11,6,4,2,40,12,19,2,0,2,852,1,0,0,55,0,0,3,0,64,13,72,51,587,242,0,0,1182,285,163,957,303,16,1289,233,0,0,799,2,6,247,1831,65,0,286,103,9,0,0,1,18,2131,0,392,14,35,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,67,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3,0,0,0,3,0,0,123,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,3,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,106,3,3,53,0,0,0,0,7.0
97,2020-04-28,0,0,4,31,12,19,123,0,1112,0,157,172,8,181,6411,9,0,0,24385,541,4002,0,125,14,132,0,0,124,59,23,83,39,88,549,919,647,0,0,0,20,1,5789,36,3,5,0,0,1534,6,552,22,352,8,8,15,59,153,1018,260,22,57,13,2,0,45,3090,27,14,1154,121,32,0,77,0,41,66,3,1873,415,81,229,173,2091,0,-417,0,192,11,152,13,18,7,17,0,0,-105,12,0,0,31,24,16,8,0,0,1223,0,0,0,132,0,2,2,0,195,22,61,82,697,0,0,11,2491,316,295,677,277,5,1266,222,0,11,528,3,6,203,1308,31,0,695,100,7,0,1,0,8,2392,0,401,5,35,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,113,0,0,0,0,0,12,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,111,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,15,0,0,0,3,3,0,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,102,6,0,61,0,0,0,0,12.0
98,2020-04-29,96,0,0,0,20,55,236,0,1073,0,133,386,4,254,5841,4,0,181,27327,549,4091,0,111,16,199,0,0,158,65,8,45,49,110,641,973,525,0,0,0,92,0,6450,48,3,0,0,127,1715,0,520,4,258,8,15,6,75,157,417,226,32,0,6,4,0,166,-2510,38,6,1627,0,10,27,111,0,36,78,2,1738,260,75,376,106,2086,32,159,2,111,10,300,21,13,4,0,0,0,31,28,0,0,94,28,58,5,1,-2,1047,0,0,1,69,0,3,2,0,196,21,50,143,913,357,0,0,2741,422,183,643,362,13,1325,227,0,0,690,7,10,354,2144,30,0,681,143,9,0,10,0,5,2936,2,456,5,63,5,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,74,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,46,3,0,0,0,15,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,24,0,0,0,0,27,0,0,0,54,7,0,47,0,0,0,0,5.0
99,2020-04-30,0,0,1,0,81,37,320,1,983,0,126,514,6,276,7099,9,0,0,29515,552,6040,0,232,7,158,2,0,143,134,14,50,38,119,564,846,660,0,0,0,80,0,7502,59,4,7,0,0,1592,21,1138,12,300,6,14,7,103,150,259,269,18,0,23,1,0,89,756,0,22,1470,403,15,42,144,5,33,48,0,1801,347,82,359,112,1872,26,193,2,264,12,284,17,9,4,0,0,0,10,15,0,1,57,190,8,2,0,0,1425,0,0,0,102,0,0,3,1,204,23,28,74,1292,154,0,27,3045,237,540,845,262,18,1351,285,0,20,528,5,11,297,518,14,0,790,179,7,0,7,0,14,2615,2,540,13,37,0,9,8,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,37,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,114,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,71,3,0,30,0,0,0,0,4.0
100,2020-05-01,119,0,0,22,32,58,316,1,1006,0,83,476,9,284,7933,6,0,0,34037,557,6204,0,164,9,148,0,3,104,82,12,79,50,130,571,890,513,0,26,0,24,0,5015,49,4,1,0,0,1886,0,985,3,499,6,9,7,55,153,1402,358,29,0,5,2,0,56,6,0,27,1068,0,21,45,42,4,33,88,1,2394,433,68,221,155,1965,10,217,6,195,15,353,10,12,4,11,2,0,14,18,4,0,69,23,18,2,0,0,1515,0,0,0,146,3,2,6,0,238,29,45,99,1297,188,0,67,3483,228,306,687,327,6,1344,0,0,12,932,7,5,304,0,27,0,428,119,6,0,7,0,4,2188,2,455,5,47,1,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,153,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,11,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,22,0,0,3,0,9,0,0,0,52,3,0,43,0,3,0,0,8.0
101,2020-05-02,0,0,0,0,70,29,290,5,802,0,72,445,8,156,9623,13,3,0,29078,561,4815,0,134,7,141,2,5,149,125,21,27,40,114,552,911,485,0,0,0,58,0,4898,39,3,30,0,245,1583,44,1427,0,279,8,3,7,18,96,1128,298,22,0,5,0,0,125,1213,59,16,890,95,8,44,49,0,206,79,0,2442,292,66,343,84,1900,31,266,1,260,24,242,13,1,4,2,0,0,7,10,3,1,105,28,36,1,0,0,1349,0,1,0,160,0,0,2,0,218,12,26,36,989,370,0,37,2075,270,-161,776,165,6,1362,353,0,19,447,4,5,385,3147,15,0,562,112,6,0,0,0,11,1983,3,550,4,32,3,10,-6,0,3,0,0,0,0,0,9,35,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,47,0,0,9,0,0,0,85,0,0,0,0,0,31,0,0,0,0,0,0,6,0,0,0,9,0,6,6,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,6,0,0,155,0,0,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,3,0,0,9,65,3,3,0,0,9,0,0,6,0,3,0,3,19,0,0,0,0,0,0,0,15,0,0,16,0,27,0,3,0,108,6,6,15,0,3,0,0,8.0
102,2020-05-03,365,0,4,0,0,36,376,0,976,0,69,335,14,295,10633,8,4,0,25501,564,4342,1,235,6,179,1,0,102,113,23,39,38,99,665,877,389,0,0,0,18,0,4726,24,10,13,0,0,2578,0,1228,5,383,6,8,8,26,116,2074,272,44,0,1,2,0,78,407,0,7,697,0,6,15,0,3,45,56,1,2806,349,77,330,23,1389,6,306,1,63,30,364,26,8,4,4,0,0,4,12,14,1,122,8,19,9,0,0,1383,0,0,0,174,1,16,0,1,170,5,38,85,981,0,0,26,3394,318,92,679,431,4,1552,102,0,11,657,1,0,447,884,13,0,235,88,3,0,1,0,4,1670,1,502,3,31,0,5,0,0,6,0,0,0,0,0,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,146,0,0,0,0,0,15,0,0,0,0,0,0,3,6,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,3,0,6,0,0,154,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,27,3,0,0,0,6,0,0,10,0,3,0,3,8,0,0,0,0,0,0,0,20,0,0,0,0,27,0,0,0,116,5,0,48,0,0,0,0,10.0
